customer_id,segment,region,signup_date
C100684,Occasional,South,2023-06-06
C100685,Mainstream,Northeast,2022-12-01
C100686,Mainstream,South,2023-09-11
C100687,Value Shopper,South,2025-02-15
C100688,Occasional,Midwest,2024-07-01
C100689,Value Shopper,Northeast,2023-10-30
C100690,Occasional,Northeast,2023-05-08
C100691,Mainstream,West,2023-09-22
C100692,Mainstream,South,2023-04-19
C100693,Mainstream,Northeast,2023-02-25
C100694,Value Shopper,Midwest,2024-12-25
C100695,Value Shopper,South,2025-03-12
C100696,Value Shopper,West,2023-04-14
C100697,Value Shopper,Northeast,2023-01-12
C100698,Premium,Northeast,2023-08-31
C100699,Mainstream,West,2023-12-19
C100700,Value Shopper,Northeast,2023-05-18
C100701,Occasional,Northeast,2023-08-07
C100702,Occasional,West,2023-05-15
C100703,Occasional,South,2024-09-05
C100704,Occasional,Northeast,2024-07-16
C100705,Value Shopper,Northeast,2024-05-12
C100706,Mainstream,Northeast,2023-10-18
C100707,Premium,Northeast,2024-12-27
C100708,Premium,West,2025-02-16
C100709,Value Shopper,Midwest,2023-04-22
C100710,Occasional,South,2023-06-02
C100711,Value Shopper,West,2024-02-10
C100712,Value Shopper,Midwest,2023-02-12
C100713,Mainstream,Northeast,2023-11-28
C100714,Mainstream,South,2024-03-28
C100715,Mainstream,West,2024-02-07
C100716,Value Shopper,West,2023-09-01
C100717,Occasional,Northeast,2024-02-24
C100718,Value Shopper,South,2025-02-07
C100719,Value Shopper,South,2023-05-19
C100720,Occasional,West,2024-05-28
C100721,Occasional,Northeast,2023-01-03
C100722,Occasional,South,2023-01-22
C100723,Occasional,West,2024-03-03
C100724,Premium,Midwest,2023-02-23
C100725,Mainstream,Midwest,2022-12-16
C100726,Value Shopper,Northeast,2023-04-20
C100727,Mainstream,Northeast,2024-03-14
C100728,Mainstream,Midwest,2024-07-08
C100729,Value Shopper,West,2023-05-16
C100730,Premium,Midwest,2024-06-09
C100731,Mainstream,Midwest,2023-04-29
C100732,Value Shopper,South,2024-04-24
C100733,Value Shopper,Northeast,2023-11-08
C100734,Premium,Midwest,2024-05-27
C100735,Value Shopper,South,2025-03-09
C100736,Occasional,West,2025-01-20
C100737,Mainstream,South,2022-12-01
C100738,Mainstream,South,2024-12-07
C100739,Mainstream,Northeast,2023-01-22
C100740,Occasional,West,2025-02-02
C100741,Mainstream,Northeast,2023-07-22
C100742,Premium,South,2023-10-14
C100743,Mainstream,Northeast,2023-02-12
C100744,Value Shopper,West,2023-03-02
C100745,Occasional,South,2024-07-28
C100746,Premium,South,2025-01-26
C100747,Premium,Northeast,2024-04-21
C100748,Occasional,Midwest,2024-07-18
C100749,Occasional,South,2024-08-26
C100750,Premium,South,2023-07-06
C100751,Occasional,Northeast,2023-01-04
C100752,Premium,West,2022-11-29
C100753,Premium,West,2023-09-17
C100754,Mainstream,Northeast,2023-06-18
C100755,Premium,West,2023-01-19
C100756,Value Shopper,South,2023-04-27
C100757,Occasional,Midwest,2023-03-12
C100758,Occasional,Midwest,2025-01-01
C100759,Value Shopper,South,2023-03-25
C100760,Occasional,South,2024-02-20
C100761,Value Shopper,Midwest,2024-04-07
C100762,Mainstream,South,2024-02-25
C100763,Premium,South,2023-02-19
C100764,Value Shopper,South,2023-08-22
C100765,Occasional,Northeast,2023-01-09
C100766,Occasional,West,2023-10-25
C100767,Mainstream,Midwest,2023-05-05
C100768,Value Shopper,Northeast,2024-03-11
C100769,Value Shopper,Northeast,2024-06-29
C100770,Mainstream,Midwest,2024-02-15
C100771,Occasional,West,2023-11-26
C100772,Mainstream,Midwest,2023-10-18
C100773,Value Shopper,South,2024-11-01
C100774,Mainstream,Northeast,2023-05-30
C100775,Mainstream,Midwest,2024-08-03
C100776,Premium,West,2024-08-22
C100777,Value Shopper,South,2023-11-14
C100778,Premium,Northeast,2023-08-04
C100779,Mainstream,South,2023-12-27
C100780,Occasional,Northeast,2023-02-14
C100781,Mainstream,Midwest,2023-01-05
C100782,Mainstream,South,2023-03-01
C100783,Occasional,South,2023-05-03
C100784,Value Shopper,Northeast,2024-01-23
C100785,Occasional,West,2024-11-07
C100786,Premium,South,2023-06-13
C100787,Value Shopper,Midwest,2025-01-18
C100788,Mainstream,South,2025-02-04
C100789,Premium,South,2025-02-07
C100790,Value Shopper,South,2024-10-28
C100791,Mainstream,Midwest,2023-09-28
C100792,Mainstream,South,2023-01-27
C100793,Mainstream,Northeast,2024-03-17
C100794,Value Shopper,West,2024-03-09
C100795,Occasional,South,2024-11-08
C100796,Occasional,Northeast,2025-03-10
C100797,Occasional,South,2024-01-26
C100798,Premium,West,2023-09-13
C100799,Value Shopper,West,2023-05-02
C100800,Premium,Midwest,2022-12-02
C100801,Value Shopper,Northeast,2024-01-27
C100802,Value Shopper,South,2024-03-06
C100803,Mainstream,Northeast,2024-10-18
C100804,Mainstream,West,2024-01-23
C100805,Premium,Northeast,2025-01-03
C100806,Premium,Northeast,2024-05-06
C100807,Mainstream,Midwest,2024-10-31
C100808,Value Shopper,Midwest,2023-04-01
C100809,Occasional,South,2024-11-12
C100810,Mainstream,Midwest,2024-06-14
C100811,Mainstream,Northeast,2023-04-19
C100812,Value Shopper,Northeast,2023-05-06
C100813,Premium,South,2025-01-11
C100814,Premium,Northeast,2022-12-24
C100815,Value Shopper,South,2023-12-20
C100816,Value Shopper,South,2023-08-17
C100817,Premium,South,2024-06-06
C100818,Premium,West,2024-10-30
C100819,Value Shopper,West,2023-09-25
C100820,Occasional,West,2023-11-20
C100821,Value Shopper,Northeast,2025-02-26
C100822,Mainstream,Northeast,2024-09-13
C100823,Occasional,Midwest,2024-12-17
C100824,Mainstream,West,2023-11-30
C100825,Mainstream,West,2023-06-12
C100826,Mainstream,West,2023-11-08
C100827,Value Shopper,Northeast,2024-07-19
C100828,Occasional,West,2023-02-27
C100829,Mainstream,Midwest,2023-07-12
C100830,Occasional,Northeast,2023-01-06
C100831,Value Shopper,Midwest,2023-11-25
C100832,Value Shopper,Northeast,2024-10-20
C100833,Value Shopper,South,2022-12-18
C100834,Premium,Midwest,2024-06-14
C100835,Mainstream,Midwest,2025-01-16
C100836,Occasional,South,2023-06-14
C100837,Mainstream,West,2024-06-30
C100838,Occasional,South,2025-02-21
C100839,Value Shopper,Midwest,2025-02-10
C100840,Occasional,West,2023-06-12
C100841,Premium,West,2023-02-20
C100842,Premium,Northeast,2023-04-01
C100843,Occasional,South,2024-07-07
C100844,Premium,Midwest,2024-07-27
C100845,Mainstream,Northeast,2024-06-14
C100846,Value Shopper,South,2023-09-05
C100847,Value Shopper,West,2023-04-19
C100848,Occasional,Northeast,2024-03-27
C100849,Mainstream,West,2024-01-06
C100850,Premium,West,2024-07-29
C100851,Mainstream,West,2023-12-02
C100852,Value Shopper,Northeast,2023-09-07
C100853,Value Shopper,West,2023-07-31
C100854,Premium,Midwest,2023-05-24
C100855,Mainstream,South,2023-07-08
C100856,Value Shopper,Northeast,2023-02-15
C100857,Mainstream,Northeast,2023-09-14
C100858,Value Shopper,South,2022-12-28
C100859,Mainstream,Midwest,2023-05-03
C100860,Value Shopper,Northeast,2024-08-13
C100861,Premium,Northeast,2023-08-27
C100862,Mainstream,South,2024-06-08
C100863,Mainstream,Northeast,2024-07-19
C100864,Value Shopper,West,2024-03-28
C100865,Value Shopper,Northeast,2025-02-07
C100866,Mainstream,Northeast,2022-12-15
C100867,Mainstream,Midwest,2024-08-06
C100868,Mainstream,Midwest,2025-02-07
C100869,Value Shopper,Midwest,2024-11-18
C100870,Premium,Midwest,2023-04-17
C100871,Occasional,West,2023-08-28
C100872,Premium,South,2023-04-21
C100873,Value Shopper,Northeast,2024-04-13
C100874,Mainstream,Midwest,2024-07-15
C100875,Value Shopper,West,2023-08-20
C100876,Value Shopper,Midwest,2024-02-22
C100877,Occasional,Northeast,2024-06-27
C100878,Value Shopper,South,2023-11-16
C100879,Mainstream,South,2024-11-11
C100880,Mainstream,South,2024-09-03
C100881,Premium,Northeast,2023-01-21
C100882,Mainstream,Northeast,2024-04-30
C100883,Value Shopper,South,2023-06-13
C100884,Mainstream,Northeast,2024-03-08
C100885,Mainstream,South,2025-02-05
C100886,Value Shopper,South,2024-12-02
C100887,Mainstream,Midwest,2023-11-01
C100888,Value Shopper,West,2023-07-30
C100889,Value Shopper,West,2023-06-12
C100890,Mainstream,South,2024-02-16
C100891,Value Shopper,Northeast,2023-03-03
C100892,Mainstream,Northeast,2024-03-01
C100893,Premium,Midwest,2022-11-29
C100894,Occasional,Northeast,2023-08-26
C100895,Value Shopper,West,2023-05-31
C100896,Value Shopper,Northeast,2025-02-17
C100897,Value Shopper,Midwest,2024-07-28
C100898,Mainstream,Midwest,2023-09-17
C100899,Premium,South,2023-02-13
C100900,Value Shopper,Northeast,2024-02-03
C100901,Occasional,Midwest,2023-05-25
C100902,Value Shopper,Northeast,2024-02-19
C100903,Mainstream,West,2024-10-27
C100904,Premium,Northeast,2024-04-26
C100905,Occasional,West,2024-05-11
C100906,Premium,West,2024-02-23
C100907,Occasional,Midwest,2025-01-12
C100908,Mainstream,South,2025-01-15
C100909,Occasional,Northeast,2024-01-30
C100910,Value Shopper,West,2023-08-11
C100911,Occasional,South,2023-12-18
C100912,Mainstream,Midwest,2023-05-03
C100913,Occasional,Midwest,2024-05-13
C100914,Mainstream,Northeast,2024-01-20
C100915,Mainstream,West,2023-02-22
C100916,Mainstream,Northeast,2023-05-12
C100917,Premium,South,2024-01-02
C100918,Value Shopper,Midwest,2024-12-09
C100919,Value Shopper,West,2024-03-15
C100920,Value Shopper,Northeast,2024-06-20
C100921,Value Shopper,South,2023-09-08
C100922,Occasional,Midwest,2024-03-19
C100923,Value Shopper,South,2023-12-07
C100924,Occasional,Northeast,2024-06-01
C100925,Mainstream,Northeast,2023-01-09
C100926,Value Shopper,Northeast,2024-01-14
C100927,Premium,South,2023-08-03
C100928,Premium,Northeast,2023-08-28
C100929,Mainstream,South,2025-02-09
C100930,Mainstream,Northeast,2023-04-30
C100931,Premium,West,2023-08-15
C100932,Value Shopper,West,2024-01-28
C100933,Occasional,South,2024-11-19
C100934,Occasional,Midwest,2023-11-12
C100935,Premium,Northeast,2024-08-11
C100936,Value Shopper,Northeast,2024-11-13
C100937,Premium,Northeast,2023-08-14
C100938,Value Shopper,South,2023-10-23
C100939,Value Shopper,South,2023-09-22
C100940,Value Shopper,West,2024-10-24
C100941,Mainstream,Midwest,2023-01-04
C100942,Occasional,South,2023-08-13
C100943,Premium,Midwest,2024-06-18
C100944,Premium,South,2024-03-14
C100945,Mainstream,Northeast,2023-11-28
C100946,Mainstream,Midwest,2024-02-22
C100947,Mainstream,Midwest,2023-05-12
C100948,Occasional,South,2023-11-23
C100949,Value Shopper,West,2024-01-21
C100950,Occasional,Midwest,2024-12-21
C100951,Mainstream,Northeast,2023-07-04
C100952,Mainstream,Midwest,2024-11-23
C100953,Premium,South,2024-05-19
C100954,Mainstream,Northeast,2022-12-15
C100955,Occasional,South,2024-07-26
C100956,Occasional,West,2022-12-27
C100957,Mainstream,West,2025-03-11
C100958,Value Shopper,Northeast,2024-11-27
C100959,Mainstream,West,2023-08-04
C100960,Occasional,South,2023-07-01
C100961,Value Shopper,Midwest,2023-10-13
C100962,Mainstream,South,2023-09-22
C100963,Mainstream,West,2023-10-06
C100964,Premium,Midwest,2023-08-21
C100965,Value Shopper,Midwest,2024-04-30
C100966,Premium,Midwest,2023-04-14
C100967,Occasional,South,2024-11-04
C100968,Value Shopper,Northeast,2024-10-07
C100969,Value Shopper,West,2024-01-01
C100970,Occasional,South,2024-11-10
C100971,Value Shopper,South,2023-06-23
C100972,Occasional,Northeast,2022-12-12
C100973,Mainstream,South,2024-04-28
C100974,Value Shopper,Northeast,2023-12-16
C100975,Occasional,Northeast,2024-03-16
C100976,Mainstream,South,2024-12-19
C100977,Mainstream,Midwest,2025-02-16
C100978,Mainstream,South,2024-05-11
C100979,Mainstream,Northeast,2024-08-28
C100980,Value Shopper,Midwest,2023-02-06
C100981,Mainstream,Northeast,2023-04-11
C100982,Occasional,West,2024-08-02
C100983,Value Shopper,South,2023-11-24
C100984,Premium,South,2023-12-06
C100985,Mainstream,Midwest,2023-08-13
C100986,Premium,Northeast,2024-04-18
C100987,Value Shopper,West,2023-05-02
C100988,Occasional,Midwest,2024-05-05
C100989,Mainstream,Midwest,2023-04-22
C100990,Value Shopper,South,2023-01-20
C100991,Value Shopper,Northeast,2023-08-31
C100992,Value Shopper,West,2023-06-09
C100993,Mainstream,South,2024-12-10
C100994,Mainstream,Northeast,2023-01-13
C100995,Occasional,Northeast,2023-04-25
C100996,Mainstream,Northeast,2024-02-29
C100997,Value Shopper,West,2024-01-04
C100998,Mainstream,South,2023-01-05
C100999,Premium,Northeast,2022-12-04
C101000,Value Shopper,Northeast,2025-03-04
C101001,Value Shopper,South,2024-06-01
C101002,Value Shopper,South,2023-09-30
C101003,Premium,Midwest,2023-12-27
C101004,Premium,Midwest,2023-07-09
C101005,Mainstream,Northeast,2023-09-13
C101006,Occasional,South,2024-05-23
C101007,Occasional,West,2024-12-05
C101008,Mainstream,Northeast,2023-05-01
C101009,Occasional,South,2024-10-31
C101010,Value Shopper,Midwest,2023-03-09
C101011,Value Shopper,Midwest,2023-05-27
C101012,Value Shopper,Northeast,2022-12-29
C101013,Value Shopper,West,2023-03-26
C101014,Mainstream,Midwest,2025-01-03
C101015,Occasional,South,2023-12-18
C101016,Value Shopper,Midwest,2023-02-01
C101017,Value Shopper,Northeast,2025-02-08
C101018,Mainstream,Northeast,2024-12-02
C101019,Occasional,South,2024-08-20
C101020,Mainstream,Northeast,2025-01-17
C101021,Mainstream,South,2023-05-31
C101022,Value Shopper,Midwest,2024-10-27
C101023,Value Shopper,Midwest,2024-06-27
C101024,Occasional,Midwest,2024-11-24
C101025,Occasional,Midwest,2024-09-24
C101026,Value Shopper,Northeast,2023-09-14
C101027,Occasional,Midwest,2024-09-05
C101028,Mainstream,South,2023-07-05
C101029,Occasional,South,2023-08-30
C101030,Mainstream,Midwest,2023-02-26
C101031,Mainstream,Midwest,2025-01-18
C101032,Mainstream,Northeast,2023-07-29
C101033,Premium,Northeast,2024-02-06
C101034,Value Shopper,Northeast,2023-10-21
C101035,Value Shopper,West,2025-02-08
C101036,Mainstream,Northeast,2023-09-04
C101037,Premium,Northeast,2024-09-09
C101038,Value Shopper,Northeast,2024-11-12
C101039,Premium,Northeast,2023-11-28
C101040,Occasional,South,2023-10-10
C101041,Value Shopper,Northeast,2024-08-14
C101042,Premium,Northeast,2024-12-31
C101043,Mainstream,South,2024-08-20
C101044,Occasional,Midwest,2023-06-06
C101045,Value Shopper,South,2024-12-10
C101046,Premium,South,2023-10-18
C101047,Occasional,Northeast,2024-03-23
C101048,Occasional,South,2024-10-23
C101049,Premium,Northeast,2023-05-04
C101050,Mainstream,South,2024-09-14
C101051,Mainstream,Midwest,2024-04-09
C101052,Occasional,Northeast,2024-12-14
C101053,Mainstream,South,2023-04-21
C101054,Value Shopper,West,2023-11-15
C101055,Occasional,West,2024-10-24
C101056,Premium,South,2022-12-14
C101057,Premium,Midwest,2023-03-02
C101058,Value Shopper,Northeast,2025-03-06
C101059,Premium,Northeast,2023-07-20
C101060,Mainstream,Midwest,2025-02-21
C101061,Premium,Midwest,2023-04-29
C101062,Value Shopper,West,2023-09-26
C101063,Premium,Midwest,2024-08-18
C101064,Occasional,Midwest,2024-05-31
C101065,Value Shopper,Midwest,2024-03-27
C101066,Occasional,West,2024-02-14
C101067,Mainstream,South,2024-11-02
C101068,Occasional,South,2023-06-12
C101069,Premium,Midwest,2023-12-03
C101070,Mainstream,West,2023-04-07
C101071,Premium,Northeast,2024-04-09
C101072,Occasional,West,2023-06-25
C101073,Mainstream,South,2023-09-03
C101074,Mainstream,Midwest,2023-12-27
C101075,Premium,Midwest,2022-12-20
C101076,Occasional,South,2023-02-13
C101077,Premium,Northeast,2024-06-23
C101078,Premium,West,2023-11-22
C101079,Mainstream,Midwest,2024-11-20
C101080,Occasional,Midwest,2024-07-01
C101081,Value Shopper,Northeast,2022-12-04
C101082,Mainstream,Midwest,2024-04-26
C101083,Value Shopper,Midwest,2023-02-14
C101084,Mainstream,Midwest,2024-09-11
C101085,Mainstream,South,2025-03-06
C101086,Mainstream,Midwest,2024-02-15
C101087,Premium,West,2024-06-21
C101088,Mainstream,South,2023-06-14
C101089,Mainstream,West,2023-11-29
C101090,Value Shopper,Northeast,2024-11-13
C101091,Mainstream,Midwest,2023-04-17
C101092,Value Shopper,Midwest,2023-07-08
C101093,Value Shopper,South,2023-12-06
C101094,Mainstream,West,2024-07-15
C101095,Premium,Northeast,2023-10-08
C101096,Mainstream,Northeast,2025-01-12
C101097,Mainstream,West,2023-02-15
C101098,Mainstream,Northeast,2023-10-04
C101099,Occasional,South,2024-07-13
C101100,Mainstream,South,2023-06-05
C101101,Mainstream,West,2024-05-30
C101102,Value Shopper,Northeast,2023-04-14
C101103,Mainstream,Northeast,2023-01-13
C101104,Mainstream,South,2023-03-09
C101105,Mainstream,West,2025-01-14
C101106,Mainstream,Midwest,2024-03-03
C101107,Mainstream,Midwest,2024-09-24
C101108,Mainstream,South,2023-09-02
C101109,Premium,West,2024-04-06
C101110,Occasional,West,2024-01-15
C101111,Premium,West,2025-01-27
C101112,Occasional,Northeast,2024-08-14
C101113,Value Shopper,Northeast,2024-07-31
C101114,Value Shopper,South,2023-01-05
C101115,Value Shopper,West,2024-03-01
C101116,Mainstream,Midwest,2023-12-24
C101117,Occasional,Northeast,2025-01-12
C101118,Value Shopper,South,2023-07-01
C101119,Occasional,Northeast,2023-07-12
C101120,Value Shopper,Midwest,2023-11-07
C101121,Occasional,South,2023-06-19
C101122,Mainstream,South,2023-03-16
C101123,Value Shopper,South,2024-11-14
C101124,Mainstream,Midwest,2024-03-08
C101125,Value Shopper,South,2024-11-17
C101126,Value Shopper,South,2024-10-23
C101127,Mainstream,South,2023-07-22
C101128,Occasional,South,2024-02-29
C101129,Mainstream,Northeast,2023-02-05
C101130,Mainstream,Northeast,2025-01-01
C101131,Mainstream,Northeast,2023-11-01
C101132,Premium,Northeast,2023-10-23
C101133,Value Shopper,South,2023-08-08
C101134,Mainstream,West,2023-12-19
C101135,Value Shopper,South,2023-06-26
C101136,Value Shopper,South,2023-10-08
C101137,Premium,Midwest,2024-09-27
C101138,Value Shopper,Midwest,2024-10-26
C101139,Mainstream,Midwest,2023-08-09
C101140,Premium,Northeast,2023-12-26
C101141,Value Shopper,Northeast,2024-11-28
C101142,Mainstream,South,2023-01-11
C101143,Value Shopper,West,2024-12-11
C101144,Occasional,Northeast,2023-05-30
C101145,Mainstream,Northeast,2024-06-17
C101146,Occasional,South,2024-03-29
C101147,Mainstream,Northeast,2024-03-04
C101148,Value Shopper,West,2024-11-16
C101149,Mainstream,South,2023-02-21
C101150,Occasional,West,2023-09-14
C101151,Mainstream,Midwest,2024-02-21
C101152,Occasional,South,2024-10-06
C101153,Occasional,Midwest,2023-05-28
C101154,Value Shopper,South,2024-09-29
C101155,Value Shopper,Midwest,2023-10-28
C101156,Mainstream,Northeast,2023-05-05
C101157,Mainstream,South,2024-08-24
C101158,Occasional,South,2023-02-12
C101159,Occasional,West,2024-02-01
C101160,Mainstream,South,2023-01-20
C101161,Value Shopper,South,2023-09-22
C101162,Premium,Northeast,2024-04-13
C101163,Value Shopper,South,2024-03-07
C101164,Occasional,South,2023-11-02
C101165,Mainstream,West,2023-11-22
C101166,Premium,West,2023-06-06
C101167,Value Shopper,Northeast,2023-12-15
C101168,Mainstream,West,2025-02-02
C101169,Mainstream,Northeast,2024-11-08
C101170,Mainstream,Midwest,2023-03-29
C101171,Value Shopper,South,2022-12-22
C101172,Premium,Northeast,2025-01-17
C101173,Occasional,South,2024-02-11
C101174,Value Shopper,Northeast,2024-02-20
C101175,Value Shopper,Northeast,2024-09-11
C101176,Value Shopper,South,2023-08-18
C101177,Mainstream,South,2024-01-04
C101178,Mainstream,West,2025-02-15
C101179,Mainstream,South,2024-06-12
C101180,Value Shopper,South,2023-04-05
C101181,Mainstream,Midwest,2023-03-19
C101182,Mainstream,Northeast,2023-05-18
C101183,Mainstream,Northeast,2024-08-30
C101184,Occasional,South,2023-08-02
C101185,Value Shopper,South,2022-12-15
